rep,id,V,Cl,Emax,H,kdeg,K
2,11,3.94008119636168,0.764184842655968,367204.52018103,0.938750130076182,0.208505160732106,3.36003851372251
1,12,3.94008119636168,2.31131795317111,401210.415913345,0.938750130076182,0.14512028169179,4.6041061388489
2,12,3.94008119636168,2.32190149632962,386228.241053123,0.938750130076182,0.145206686062271,4.35136715884228
1,13,3.94008119636168,1.24665854957676,402649.958357229,0.938750130076182,0.158658566998846,4.32634865214509
2,13,3.94008119636168,1.24515142278785,406916.436020677,0.938750130076182,0.15695337841746,4.35652535141971
1,14,3.94008119636168,1.45469900247602,303888.342849741,0.938750130076182,0.161084260230823,3.88636312978519
2,14,3.94008119636168,1.45619531325809,309547.953742709,0.938750130076182,0.162353727445556,3.98877858572743
1,15,3.94008119636168,2.0305048065609,303965.53077422,0.938750130076182,0.16248995097043,2.90235982808416
2,15,3.94008119636168,2.0322499692982,327284.592036357,0.938750130076182,0.163188110747244,2.97512512040781
1,16,3.94008119636168,1.88232665195495,366822.147422023,0.938750130076182,0.207285612203926,2.21432156534742
2,16,3.94008119636168,1.87967108121123,379887.494423478,0.938750130076182,0.208224316045222,2.27019088004913
1,17,3.94008119636168,1.06158634036128,414742.74994387,0.938750130076182,0.155254222430212,3.63293236071353
2,17,3.94008119636168,1.05646076638595,446869.782979404,0.938750130076182,0.156022664583237,3.90060596738287
1,18,3.94008119636168,1.50287794102667,474440.510916711,0.938750130076182,0.177030164515945,3.6620602961923
2,18,3.94008119636168,1.50238319155249,523787.866085648,0.938750130076182,0.176971016857704,3.87041112703702
1,19,3.94008119636168,1.66176276542549,571984.028776718,0.938750130076182,0.199323285653177,2.09161446894869
2,19,3.94008119636168,1.66320268458001,757831.064630191,0.938750130076182,0.201045352432338,2.15406013659737
1,20,3.94008119636168,1.19935781344241,435684.443685012,0.938750130076182,0.187542127477086,2.97211002547615
2,20,3.94008119636168,1.2031997465322,449166.185256356,0.938750130076182,0.190570007990495,2.8086612184024
1,21,3.94008119636168,0.839882460661807,351919.331778313,0.938750130076182,0.181818375288538,4.42650745375364
2,21,3.94008119636168,0.839423585755127,357648.105953843,0.938750130076182,0.183669639335963,4.61096617202552
1,22,3.94008119636168,1.42210802059583,355322.452393433,0.938750130076182,0.193315374279512,1.32755418493988
2,22,3.94008119636168,1.41191504250291,365107.052847957,0.938750130076182,0.186914711262553,1.38463822535787
1,23,3.94008119636168,1.55782431032318,342090.896908585,0.938750130076182,0.189565957500522,2.41222327754196
2,23,3.94008119636168,1.55776198515995,368657.704095497,0.938750130076182,0.186910671992139,2.61077831193388
1,24,3.94008119636168,1.41129630803622,629609.602671586,0.938750130076182,0.160936233383348,1.38672486221412
2,24,3.94008119636168,1.39647936940495,522773.482296765,0.938750130076182,0.159758772746417,1.41170722572216
1,25,3.94008119636168,2.3700011982967,299029.781294733,0.938750130076182,0.18450902315796,3.41544685738119
2,25,3.94008119636168,2.36993132538215,338373.536395092,0.938750130076182,0.184972796079973,3.47951535285144
1,26,3.94008119636168,1.15932719028518,422988.133518953,0.938750130076182,0.197998583169997,2.63391533480978
2,26,3.94008119636168,1.15791231413008,389746.086643331,0.938750130076182,0.19828619191428,2.48920865236224
1,27,3.94008119636168,2.49284712096434,381036.095745435,0.938750130076182,0.179689572601042,2.17277141004668
2,27,3.94008119636168,2.49476341566537,441386.894920366,0.938750130076182,0.179747439759014,2.2355329080101
1,28,3.94008119636168,1.75560843466195,396750.64851301,0.938750130076182,0.183313472264825,2.18488985884046
2,28,3.94008119636168,1.75975768443176,406806.107438333,0.938750130076182,0.184205028869236,2.24053634524813
1,29,3.94008119636168,1.3649912846858,270579.054570339,0.938750130076182,0.153861046013459,2.64118261630584
2,29,3.94008119636168,1.36467741618519,270475.349912312,0.938750130076182,0.154020245499113,2.57381804793859
1,30,3.94008119636168,0.677836501686218,431673.430460792,0.938750130076182,0.177154372380923,4.94196515783326
2,30,3.94008119636168,0.677877258608645,452833.650413177,0.938750130076182,0.179316480204903,5.09250657899771
